folioviv,foliohog,ubica_geo,tam_loc,factor,clase_hog,sexo_jefe,edad_jefe,educa_jefe,tot_integ,ing_cor
2460923810,1,24050,4,295,2,1,45,03,3,19713.11
2460923811,1,24050,4,295,2,2,27,04,4,22841.24
2460923811,2,24050,4,295,2,1,53,01,2,17875.07
2460923812,1,24050,4,295,3,1,62,03,6,17975.37
2460923902,1,24050,4,295,2,1,46,03,5,16241.77
2460923903,1,24050,4,295,1,2,56,04,1,8772.780000000001
2460923904,1,24050,4,295,2,1,47,04,5,21425.48
2460923905,1,24050,4,295,2,1,34,03,5,13576.02
2460923906,1,24050,4,295,2,1,40,03,4,26014.61
2460931213,1,24050,4,329,3,1,62,03,7,37530.94
2460931214,1,24050,4,329,3,1,78,03,6,36194.73
2460931215,1,24050,4,329,2,1,57,04,3,33514.55
2460931216,1,24050,4,329,3,1,54,06,7,51238.89999999999
2460931217,1,24050,4,329,3,2,86,03,7,72397.23
2460931518,1,24050,4,329,2,1,44,06,5,33473.82
2460931519,1,24050,4,329,1,2,76,03,1,12913.59
2460931520,1,24050,4,329,3,2,42,05,6,77308.53999999999
2460931521,1,24050,4,329,3,1,75,01,6,18651.03
2460931601,1,24050,4,329,3,1,64,04,8,11852.45
2460931602,1,24050,4,329,2,1,54,09,4,64715.38000000001
2460931603,1,24050,4,329,2,1,52,06,3,81695.84999999999
2460931604,1,24050,4,329,2,1,56,06,4,67474.85000000001
2460931605,1,24050,4,329,3,1,59,06,6,75049.11
2460931606,1,24050,4,329,2,2,33,04,4,26514.09
2460931707,1,24050,4,329,3,2,63,03,5,91644.5
2460931709,1,24050,4,329,3,1,45,03,6,118954.57
2460931710,1,24050,4,329,3,1,50,07,4,54784.86000000002
2460931711,1,24050,4,329,2,1,73,03,2,14026
2460931712,1,24050,4,329,2,1,71,04,4,65940.48
2460941007,1,24051,4,372,2,1,44,06,5,20453.18
2460941008,1,24051,4,372,3,1,83,03,6,130451.5
2460941009,1,24051,4,372,2,2,34,06,3,26072.21
2460941010,1,24051,4,372,3,2,65,03,6,28205.91
2460941011,1,24051,4,372,2,1,72,03,2,13597.18
2460941012,1,24051,4,372,2,1,40,06,4,13233.64
2460941401,1,24051,4,372,3,1,59,04,5,33565.38
2460941402,1,24051,4,372,2,1,35,06,4,25954.54
2460941403,1,24051,4,372,3,1,90,03,5,57904.81
2460941404,1,24051,4,372,3,2,61,06,3,51819.27
2460941405,1,24051,4,372,1,2,63,04,1,27849.53
2460941406,1,24051,4,372,3,1,64,03,7,39697.35000000001
2460941613,1,24051,4,372,3,1,77,03,6,29817.99
2460941614,1,24051,4,372,2,1,57,04,5,102658.99
2460941615,1,24051,4,372,3,1,44,06,8,48335.02
2460941616,1,24051,4,372,2,1,87,03,5,35707.82
2460941617,1,24051,4,372,2,1,33,09,2,64076.05000000001
2460941618,1,24051,4,372,2,1,48,04,3,38026.21
2460941618,2,24051,4,372,2,1,28,06,4,24467.2
2460941719,1,24051,4,372,2,1,42,06,5,95848.91999999998
2460941720,1,24051,4,372,1,1,45,04,1,57491.8
2460941721,1,24051,4,372,3,2,68,03,4,135239.55
2460941721,2,24051,4,372,2,1,25,07,3,31155.71
2460941722,1,24051,4,372,3,1,56,03,3,27269.4
2460941723,1,24051,4,372,1,2,85,03,1,11740.65
2460941724,1,24051,4,372,2,1,24,06,3,40200.08
2460950301,1,24051,4,216,2,1,72,04,2,13965.88
2460950302,1,24051,4,216,3,1,57,04,8,10002.88
2460950303,1,24051,4,216,3,1,48,06,6,45962.59
2460950304,1,24051,4,216,2,1,48,04,5,17687.54
2460950305,1,24051,4,216,3,1,57,04,5,13219.06
2460950319,1,24051,4,216,2,1,88,01,2,45794.1
2460950320,1,24051,4,216,2,1,47,04,3,20899.42
2460950321,1,24051,4,216,2,1,32,06,5,12597.46
2460950322,1,24051,4,216,3,1,33,04,6,40337.7
2460950323,1,24051,4,216,3,1,79,01,4,25973.37
2460950414,1,24051,4,216,3,1,77,01,5,17709.17
2460950414,2,24051,4,216,2,1,33,01,4,3961.95
2460950415,1,24051,4,216,2,1,56,03,2,18901.65
2460950416,1,24051,4,216,2,1,88,01,3,11604.34
2460950417,1,24051,4,216,3,1,79,01,7,34183.06
2460950418,1,24051,4,216,2,1,44,06,3,28366.88
2460950810,1,24051,4,216,3,1,61,03,7,51760.71000000001
2460950811,1,24051,4,216,3,1,87,03,4,22191.96
2460950812,1,24051,4,216,2,1,66,03,2,11217.22
2460950813,1,24051,4,216,2,1,78,03,2,22801.17
2460950906,1,24051,4,216,2,1,30,05,5,10950.2
2460950907,1,24051,4,216,2,1,53,06,3,32552.84
2460950908,1,24051,4,216,2,1,48,06,3,21446.93
2460950909,1,24051,4,216,3,1,54,04,5,37115.91
2460992001,1,24054,4,259,2,2,50,02,4,16979.58
2460992002,1,24054,4,259,2,1,30,04,4,9968.530000000001
2460992003,1,24054,4,259,2,1,32,06,6,16752.83
2460992004,1,24054,4,259,2,1,50,03,6,9806.970000000001
2460992214,1,24054,4,259,1,2,85,01,1,9582.140000000001
2460992215,1,24054,4,259,2,1,66,03,2,7574.159999999999
2460992216,1,24054,4,259,2,1,60,03,2,6215.799999999999
2460992217,1,24054,4,259,1,1,57,03,1,3709.16
2460992218,1,24054,4,259,2,1,78,03,3,6499.54
2460992221,1,24054,4,259,3,2,53,03,2,7103.97
2460992222,1,24054,4,259,2,1,38,03,7,13773.06
2460992605,1,24054,4,259,2,1,58,03,3,9029.09
2460992606,1,24054,4,259,1,1,35,03,1,12893.4
2460992607,1,24054,4,259,2,1,71,04,3,11613.28
2460992608,1,24054,4,259,1,1,44,01,1,5875.43
2460992709,1,24054,4,259,2,1,56,03,2,9441.619999999999
2460992710,1,24054,4,259,3,1,57,03,2,8543.59
2460992711,1,24054,4,259,2,2,68,03,4,8478.67
2460992712,1,24054,4,259,2,1,27,06,4,14235.23
2460992713,1,24054,4,259,2,1,45,04,4,26926.2
2461002306,1,24054,4,275,2,1,53,04,4,12954.47
2461002307,1,24054,4,275,2,1,36,03,5,18382.58
2461002308,1,24054,4,275,2,1,49,03,3,6663.77
2461002309,1,24054,4,275,2,1,27,08,3,10515.19
2461002310,1,24054,4,275,3,1,47,03,2,7027.679999999999
2461002320,1,24054,4,275,2,1,26,06,3,7260.41
2461002321,1,24054,4,275,3,1,49,05,6,28961.9
2461002322,1,24054,4,275,3,1,55,01,3,5648.34
2461002323,1,24054,4,275,1,2,91,01,1,4856.21
2461002324,1,24054,4,275,3,1,49,06,8,24318.42
2461002501,1,24054,4,275,2,1,24,08,3,11372.9
2461002502,1,24054,4,275,2,1,55,01,4,10777.68
2461002503,1,24054,4,275,2,2,73,03,2,3835.08
2461002504,1,24054,4,275,2,2,46,04,3,6776.47
2461002505,1,24054,4,275,3,1,68,03,3,2612.25
2461002815,1,24054,4,275,3,1,65,03,6,23582.64
2461002816,1,24054,4,275,2,1,28,06,4,11803.26
2461002817,1,24054,4,275,2,1,39,06,4,14753.53
2461002818,1,24054,4,275,2,1,68,01,2,8508.17
2461002819,1,24054,4,275,2,1,30,06,4,10856.87
2461002911,1,24054,4,275,3,1,70,06,5,62848.6
2461002912,1,24054,4,275,2,1,59,06,5,31939.18
2461002913,1,24054,4,275,2,1,59,04,4,28545.33
2461002914,1,24054,4,275,2,1,33,08,4,31975.25
2461056007,1,24057,4,292,2,1,48,03,2,8243.119999999999
2461056008,1,24057,4,292,2,1,46,01,6,9953.599999999999
2461056009,1,24057,4,292,2,1,69,03,2,9676.679999999999
2461056010,1,24057,4,292,2,1,79,04,4,11829.74
2461056011,1,24057,4,292,3,1,48,04,4,30612.42
2461056401,1,24057,4,292,2,1,39,06,5,39303.17
2461056402,1,24057,4,292,3,1,62,04,4,20467.21
2461056403,1,24057,4,292,1,1,50,06,1,5634.51
2461056404,1,24057,4,292,2,1,53,04,3,18510.25
2461056405,1,24057,4,292,1,2,52,03,1,3808.1
2461056406,1,24057,4,292,1,2,51,02,1,8959.98
2461056613,1,24057,4,292,3,1,72,03,3,12521.27
2461056614,1,24057,4,292,3,1,38,05,9,21649.13
2461056615,1,24057,4,292,2,2,27,05,2,9047.02
2461056616,1,24057,4,292,3,1,56,01,3,7204.89
2461056717,1,24057,4,292,3,1,47,06,5,21497.3
2461056718,1,24057,4,292,2,1,52,06,3,21747.7
2461056719,1,24057,4,292,2,1,65,04,3,8661.07
2461056721,1,24057,4,292,3,1,50,06,3,22314.1
2461069201,1,24058,4,232,2,2,31,08,3,30200.12
2461069202,1,24058,4,232,2,1,68,03,2,15248.82
2461069203,1,24058,4,232,2,1,45,06,5,29836.53
2461069204,1,24058,4,232,2,1,44,06,4,28530.47
2461069205,1,24058,4,232,2,1,65,04,2,13285.86
2461069221,1,24058,4,232,2,1,66,01,2,15885.74
2461069222,1,24058,4,232,2,1,37,06,5,21908.94
2461069223,1,24058,4,232,2,1,41,03,4,22284.07
2461069224,1,24058,4,232,3,1,60,04,6,43745.06
2461069225,1,24058,4,232,2,1,32,06,4,22573.51
2461069226,1,24058,4,232,2,1,68,04,5,36044.04
2461069311,1,24058,4,232,3,2,46,06,5,27983.77
2461069313,1,24058,4,232,2,1,51,06,5,25655.13
2461069314,1,24058,4,232,2,1,65,01,2,10458.22
2461069315,1,24058,4,232,3,1,47,04,4,29441.29
2461069507,1,24058,4,232,3,1,64,03,8,45300.06
2461069508,1,24058,4,232,2,1,65,06,2,101202.64
2461069509,1,24058,4,232,2,1,47,06,4,49869.51
2461069510,1,24058,4,232,1,1,53,06,1,24662.22
2461069916,1,24058,4,232,2,1,53,04,2,11922.87
2461069917,1,24058,4,232,2,2,30,05,3,37724.05
2461069918,1,24058,4,232,2,1,36,06,5,17684.25
2461069920,1,24058,4,232,2,1,25,06,5,60140.88
2461109013,1,24053,4,217,2,1,74,06,3,12223.98
2461109014,1,24053,4,217,3,1,64,06,4,14061.38
2461109015,1,24053,4,217,2,1,56,06,6,30522.34
2461109016,1,24053,4,217,3,1,56,08,7,11809.15
2461109017,1,24053,4,217,2,2,45,10,3,32822.21
2461109018,1,24053,4,217,2,1,59,04,4,29624.43
2461109407,1,24053,4,217,3,1,67,04,5,9147.360000000001
2461109408,1,24053,4,217,2,1,34,08,5,19882.03
2461109409,1,24053,4,217,2,1,55,04,3,23410.4
2461109410,1,24053,4,217,3,1,80,03,4,59739.50999999999
2461109411,1,24053,4,217,3,1,67,04,4,5652.469999999999
2461109412,1,24053,4,217,1,1,71,03,1,4016.52
2461109619,1,24053,4,217,2,2,40,06,3,21469.9
2461109620,1,24053,4,217,4,2,79,03,5,9363.91
2461109621,1,24053,4,217,3,1,68,03,4,6387.78
2461109622,1,24053,4,217,2,1,50,07,4,49755.27
2461109623,1,24053,4,217,3,1,72,04,2,10879.76
2461109624,1,24053,4,217,2,1,62,03,4,17901.09
2461109801,1,24053,4,217,3,1,57,03,4,10591.92
2461109802,1,24053,4,217,3,1,54,04,4,7090.16
2461109803,1,24053,4,217,3,2,67,03,4,17164.16
2461109804,1,24053,4,217,2,1,74,03,2,6015.37
2461109805,1,24053,4,217,2,1,45,06,4,8311.24
2461109806,1,24053,4,217,3,1,81,04,6,20585.22
2500005801,1,25001,1,330,3,2,71,10,4,92203.97
2500005802,1,25001,1,330,2,1,78,10,3,87618.87999999999
2500005803,1,25001,1,330,2,2,78,06,2,68909.81
2500005804,1,25001,1,330,2,1,72,06,2,140932.05
2500005805,1,25001,1,330,1,2,77,06,1,54928.35000000001
2500005806,1,25001,1,330,3,2,62,04,2,41062.6
2500038401,1,25001,1,301,2,2,57,10,2,152695.44
2500038403,1,25001,1,301,2,1,67,06,2,135444.93
2500038404,1,25001,1,301,2,1,59,10,3,35868.78
2500038405,1,25001,1,301,3,1,47,06,9,84008.10999999999
2500038406,1,25001,1,301,1,1,35,11,1,85337.87000000001
2500051301,1,25001,1,281,2,2,55,06,2,25938.03
2500051302,1,25001,1,281,2,1,36,06,4,46917.84
2500051303,1,25001,1,281,2,1,42,06,5,28729.29
2500051306,1,25001,1,281,3,2,85,03,3,74867.49999999999
2500061001,1,25001,1,296,3,1,68,04,5,74277.27
2500061002,1,25001,1,296,3,2,33,08,5,79306.92
2500061003,1,25001,1,296,3,2,74,04,5,63881.34
2500061004,1,25001,1,296,2,1,43,08,3,63036.72
2500061005,1,25001,1,296,2,2,69,06,2,29075.44
2500061006,1,25001,1,296,1,1,65,08,1,73019.26
2500062901,1,25001,1,267,3,2,67,04,4,35682.48
2500062903,1,25001,1,267,2,2,58,08,2,17878.99
2500062904,1,25001,1,267,2,1,68,06,3,64875.2
2500062905,1,25001,1,267,1,1,59,04,1,5984.73
2500069801,1,25001,1,266,2,2,84,04,2,33898.48
2500069802,1,25001,1,266,3,1,45,07,5,48412.34999999999
2500069803,1,25001,1,266,2,1,69,10,3,20605.06
2500069804,1,25001,1,266,2,2,66,03,2,23489.03
2500069805,1,25001,1,266,2,2,58,06,2,36901.23
2500072001,1,25001,1,315,2,1,55,10,3,37986.28
2500072002,1,25001,1,315,3,1,45,10,5,60305.81000000001
2500072003,1,25001,1,315,2,1,63,08,2,100857.4
2500072004,1,25001,1,315,2,2,32,11,2,109941.75
2500076401,1,25001,1,264,2,1,43,09,2,51354.73
2500076402,1,25001,1,264,2,1,33,11,4,23823.79
2500076403,1,25001,1,264,2,2,50,06,3,45604.29000000001
2500076405,1,25001,1,264,3,1,52,08,5,55078.68
2500076406,1,25001,1,264,2,2,73,03,2,37004.27
2500091004,1,25001,1,264,3,1,83,11,5,105107.45
2500091005,1,25001,1,264,3,1,35,11,3,99250.14000000001
2500091006,1,25001,1,264,3,2,40,10,3,95952.06999999999
2500092605,1,25001,1,242,3,1,42,06,6,104263.86
2500092606,1,25001,1,242,2,2,48,10,5,78611.06
2500170201,1,25001,1,214,3,2,66,04,7,59921.77
2500170202,1,25001,1,214,1,1,59,08,1,15542.67
2500170203,1,25001,1,214,2,2,90,04,2,17984.07
2500170204,1,25001,1,214,2,1,62,09,2,26815.89
2500170206,1,25001,1,214,2,2,64,04,2,26262.38
2500179501,1,25001,1,222,2,1,66,10,3,275514.51
2500179502,1,25001,1,222,1,1,81,04,1,33915.62
2500179503,1,25001,1,222,3,2,70,06,2,19588.18
2500179504,1,25001,1,222,1,1,67,10,1,98986.39999999999
2500179505,1,25001,1,222,1,1,76,09,1,193408.45
2500179506,1,25001,1,222,1,2,25,11,1,28344.16
2500192301,1,25001,1,274,2,1,47,10,5,124611.25
2500192303,1,25001,1,274,2,2,76,04,2,23043.98
2500192305,1,25001,1,274,2,1,50,06,4,67829.23999999999
2500192306,1,25001,1,274,1,2,53,06,1,26028.03
2500195901,1,25001,1,286,2,1,48,08,5,50156.17
2500195902,1,25001,1,286,2,2,59,04,3,54248.98999999999
2500195903,1,25001,1,286,3,1,62,05,6,51475.42999999999
2500195904,1,25001,1,286,2,2,64,04,2,44829.93000000001
2500195905,1,25001,1,286,2,1,44,06,4,72495.67999999999
2500195906,1,25001,1,286,2,1,43,04,5,26529.54
2500239803,1,25001,1,281,3,1,62,10,4,51259.01
2500239804,1,25001,1,281,2,2,66,10,2,38846.55
2500239805,1,25001,1,281,3,1,46,08,6,50296.72
2500239806,1,25001,1,281,2,1,39,10,2,43721.14
2500245401,1,25001,1,261,1,2,60,11,1,68074.32000000001
2500245402,1,25001,1,261,1,1,35,07,1,25238.49
2500245403,1,25001,1,261,3,1,35,10,5,106820.78
2500245404,1,25001,1,261,3,1,57,04,3,35903.72
2500245405,1,25001,1,261,3,1,65,10,5,114898.29
2500245406,1,25001,1,261,3,1,35,04,5,28976.83
2500251001,1,25001,1,301,2,1,28,10,3,80978.78
2500251003,1,25001,1,301,3,2,70,06,3,92726
2500251004,1,25001,1,301,1,2,67,06,1,109636.73
2500251005,1,25001,1,301,2,1,49,06,3,56452.09
2500251006,1,25001,1,301,3,1,50,10,6,184750.97
2500257601,1,25001,1,289,2,2,59,04,2,50482.9
2500257604,1,25001,1,289,3,1,27,07,3,30117.99
2500257605,1,25001,1,289,3,1,69,06,5,111134.1
2500257606,1,25001,1,289,3,1,64,04,5,30092.68
2500291701,1,25001,1,321,4,1,64,04,5,44684.85000000001
2500291702,1,25001,1,321,3,1,68,01,6,11644.24
2500291703,1,25001,1,321,3,1,69,03,4,49397.76
2500291704,1,25001,1,321,2,2,73,03,5,43072.1
2500291705,1,25001,1,321,4,1,38,08,6,62916.34
2500291706,1,25001,1,321,2,1,50,08,5,53975.37
2500309201,1,25001,1,352,3,1,59,07,2,33830.26
2500309202,1,25001,1,352,3,2,67,03,3,22922.01
2500309203,1,25001,1,352,2,2,54,06,4,66327.01999999999
2500309204,1,25001,1,352,2,1,71,06,2,26164.82
2500309206,1,25001,1,352,1,1,49,06,1,15001.79
2500311501,1,25001,1,421,3,1,59,10,4,8774.570000000002
2500311502,1,25001,1,421,2,1,32,03,5,14684.74
2500311503,1,25001,1,421,2,1,74,03,2,14569.07
2500311506,1,25001,1,421,1,1,48,04,1,19562.04
2500332601,1,25001,1,263,2,1,52,04,3,38986.92000000001
2500332602,1,25001,1,263,2,1,50,06,5,22523.59
2500332606,1,25001,1,263,2,2,60,06,2,21967.74
2500340601,1,25001,1,335,1,1,66,06,1,23680.32
2500340603,1,25001,1,335,2,2,72,08,2,75503.44
2500340605,1,25001,1,335,2,1,66,04,3,34006.29
2500340606,1,25001,1,335,5,2,22,10,4,28487.73
2500342701,1,25001,1,377,2,1,60,10,2,28377.03
2500342702,1,25001,1,377,3,1,39,08,5,46544.76
2500342703,1,25001,1,377,2,1,70,04,2,60732.27
2500342704,1,25001,1,377,2,1,56,11,5,338158.99
2500342705,1,25001,1,377,3,1,62,04,6,29163.93
2500367701,1,25001,1,275,2,1,30,06,4,30452.45
2500367702,1,25001,1,275,2,1,43,07,5,109318
2500367703,1,25001,1,275,3,1,61,04,10,71011.41
2500367704,1,25001,1,275,2,1,42,08,3,115563.88
2500367705,1,25001,1,275,2,1,30,06,4,66562.26999999999
2500367706,1,25001,1,275,3,2,24,06,6,84039.85000000001
2500371201,1,25001,1,271,2,1,52,06,2,53156.95
2500371202,1,25001,1,271,2,2,54,03,4,37991.9
2500371203,1,25001,1,271,2,1,46,10,4,173985.63
2500371204,1,25001,1,271,3,1,57,06,6,39076.28
2500371206,1,25001,1,271,2,1,53,09,3,113480.95
2500378301,1,25001,1,398,1,1,46,05,1,48177.91
2500378302,1,25001,1,398,2,2,45,06,2,25623.36
2500378303,1,25001,1,398,2,1,43,06,7,345786.55
2500378304,1,25001,1,398,2,1,49,09,5,120914.54
2500378305,1,25001,1,398,2,1,58,05,2,22046.65
2500380901,1,25001,1,443,2,1,33,08,4,53959.73999999999
2500380902,1,25001,1,443,3,2,63,04,3,29095.56
2500380903,1,25001,1,443,2,1,37,06,4,20629.59
2500380904,1,25001,1,443,1,1,34,10,1,23619.28
2500380905,1,25001,1,443,2,1,66,05,3,17577.12
2500380906,1,25001,1,443,1,1,70,03,1,15557
2500382502,1,25001,1,289,2,1,45,11,4,128048.62
2500382503,1,25001,1,289,2,1,42,08,4,61175.97999999999
2500382504,1,25001,1,289,1,2,21,09,1,26742.78
2500382505,1,25001,1,289,1,1,48,10,1,7292.230000000001
2500382506,1,25001,1,289,3,2,62,03,12,54008.56999999999
2500388201,1,25001,1,312,2,1,34,10,4,1277181.68
2500388203,1,25001,1,312,1,2,78,06,1,45215.62
2500388205,1,25001,1,312,3,1,30,04,2,37640.87
2500388206,1,25001,1,312,2,1,54,10,4,48949.99000000001
2500410801,1,25001,1,335,2,1,78,01,2,20403.05
2500410802,1,25001,1,335,3,2,39,08,7,44286.86
2500410804,1,25001,1,335,2,1,59,03,2,11001.13
2500410805,1,25001,1,335,2,1,28,06,4,11803.27
2500410806,1,25001,1,335,2,1,29,05,4,36229.5
2500446301,1,25001,1,275,3,1,77,04,6,37917.60000000001
2500446302,1,25001,1,275,2,1,23,07,2,66658.82999999999
2500446304,1,25001,1,275,2,1,51,08,2,42893.37
2500446305,1,25001,1,275,2,2,52,06,2,23905.05
2500446306,1,25001,1,275,2,1,56,06,4,50974.91
2500455901,1,25001,1,263,1,2,54,06,1,16093.96
2500455902,1,25001,1,263,3,1,63,11,6,221012.91
2500455903,1,25001,1,263,1,1,46,09,1,40590.7
2500455904,1,25001,1,263,2,1,24,04,4,63454.87
2500455905,1,25001,1,263,2,2,58,10,3,45949.82
2500455906,1,25001,1,263,1,2,57,06,1,29593.96
2500465801,1,25001,1,273,1,2,59,10,1,41655.72
2500465802,1,25001,1,273,2,1,57,09,3,87393.42999999999
2500465803,1,25001,1,273,3,2,56,05,5,25443.38
2500465803,2,25001,1,273,2,1,35,06,4,33252.04
2500465805,1,25001,1,273,2,1,47,09,5,30555.72
2500465806,1,25001,1,273,1,2,70,04,1,32163.93
2500466401,1,25001,1,325,3,2,19,07,3,32752.15
2500466403,1,25001,1,325,2,1,41,10,4,65074.62
2500466404,1,25001,1,325,2,1,50,06,6,73590.99000000001
2500466405,1,25001,1,325,3,2,66,10,3,117393.71
2500466406,1,25001,1,325,2,2,46,10,4,59456.9
2500482001,1,25001,1,276,2,1,57,10,3,66083.06999999999
2500482003,1,25001,1,276,2,1,58,08,3,88485.25
2500482004,1,25001,1,276,1,2,78,03,1,21133.32
2500482006,1,25001,1,276,3,1,76,04,5,27719.47
2500488602,1,25001,1,284,2,1,62,10,3,166844.24
2500488603,1,25001,1,284,2,1,60,10,4,57909.78999999999
2500488604,1,25001,1,284,2,1,26,10,3,188680.29
2500488605,1,25001,1,284,2,1,58,10,3,53557.35999999999
2500520701,1,25001,1,272,2,2,46,10,3,61067.18
2500520702,1,25001,1,272,3,1,29,11,4,39914.12
2500520703,1,25001,1,272,2,2,46,06,3,47272.79
2500520704,1,25001,1,272,2,2,31,08,6,69622.24000000001
2500520706,1,25001,1,272,2,1,36,08,5,160315.47
2500530201,1,25001,1,266,2,1,58,05,2,31746.74
2500530203,1,25001,1,266,2,1,45,08,4,72032.68000000001
2500530204,1,25001,1,266,1,1,63,04,1,24416.17
2500530205,1,25001,1,266,2,1,61,08,2,50557.82999999999
2500530206,1,25001,1,266,2,1,50,10,3,116775.41
2500532501,1,25001,1,286,2,1,26,08,3,32766.08
2500532502,1,25001,1,286,2,1,38,10,5,58321.95
2500532503,1,25001,1,286,2,1,45,06,4,31961.67
2500532504,1,25001,1,286,1,2,67,06,1,85578.73
2500532505,1,25001,1,286,2,1,46,07,4,78023.75
2500532506,1,25001,1,286,2,1,39,06,5,38775.41
2500545301,1,25001,1,319,2,1,38,10,5,36767.42000000001
2500545302,1,25001,1,319,2,1,39,10,4,49249.09
2500545303,1,25001,1,319,2,1,47,08,5,87953.84
2500545304,1,25001,1,319,3,2,59,06,3,127811.33
2500548901,1,25001,1,330,3,2,54,10,4,27904.85
2500548902,1,25001,1,330,2,1,40,10,5,37063.64
2500548904,1,25001,1,330,4,2,30,10,4,22965.33
2500548905,1,25001,1,330,2,2,42,07,4,32141.01
2500556801,1,25001,1,321,2,2,46,08,3,94981.95000000001
2500556803,1,25001,1,321,3,1,43,06,6,48186.84
2500621501,1,25001,1,232,1,1,54,09,1,26671.8
2500621503,1,25001,1,232,2,1,29,08,5,49470.62
2500621504,1,25001,1,232,2,1,42,06,3,44026.61
2500621505,1,25001,1,232,2,1,41,09,5,84767.82000000001
2500621506,1,25001,1,232,3,2,64,06,4,88366.27
2500626302,1,25001,1,267,2,1,40,08,2,53699.28
2500626303,1,25001,1,267,3,1,43,07,7,54696.66
2500626305,1,25001,1,267,2,2,50,08,3,36511.15
2500626306,1,25001,1,267,2,2,46,06,3,24858.84
2500649402,1,25001,1,286,2,1,46,08,3,40937.69
2500649403,1,25001,1,286,1,2,21,09,1,25463.17
2500649404,1,25001,1,286,2,2,44,06,4,75344.98999999999
2500649405,1,25001,1,286,1,2,68,06,1,69796.78
2500649406,1,25001,1,286,2,2,48,11,2,108203.89
2500651901,1,25001,1,265,2,2,42,10,4,43095.87
2500651902,1,25001,1,265,1,1,52,10,1,48191.72
2500651903,1,25001,1,265,2,1,23,10,3,6026.07
2500651904,1,25001,1,265,2,2,51,08,3,29842.42000000001
2500651905,1,25001,1,265,2,1,44,11,3,161823.25
2500651906,1,25001,1,265,2,2,63,03,2,13839.04
2500653401,1,25001,1,373,1,1,50,09,1,5810.860000000001
2500653403,1,25001,1,373,1,1,59,04,1,34694.51
2500653404,1,25001,1,373,2,1,42,06,4,46055.52
2500653406,1,25001,1,373,1,1,67,01,1,14373.55
2500655002,1,25001,1,281,2,2,44,10,5,135425.99
2500655003,1,25001,1,281,2,2,42,07,7,66191.26
2500655004,1,25001,1,281,2,1,37,07,4,48800.98
2500655005,1,25001,1,281,2,1,44,09,3,169661.28
2500655006,1,25001,1,281,2,1,44,08,2,69952.38000000001
2500662602,1,25001,1,301,3,1,58,06,6,173916.9
2500662603,1,25001,1,301,2,1,56,10,3,61145.86
2500662604,1,25001,1,301,3,1,49,09,6,105560.29
2500662605,1,25001,1,301,2,1,29,10,4,38252.44
2500662606,1,25001,1,301,2,1,47,05,4,46539.33
2500667701,1,25001,1,278,2,1,31,06,4,29754.08
2500667701,2,25001,1,278,2,2,49,06,2,48434.14
2500667702,1,25001,1,278,2,2,47,07,2,20221.52
2500667704,1,25001,1,278,2,1,32,08,3,83360.62000000001
2500667705,1,25001,1,278,2,1,49,08,4,76524
2500667706,1,25001,1,278,2,1,55,10,2,21044.93
2500711201,1,25001,1,282,1,1,50,08,1,16169.51
2500711202,1,25001,1,282,2,1,48,08,4,61380.79000000001
2500711203,1,25001,1,282,2,1,47,06,4,54997.49000000001
2500711204,1,25001,1,282,2,1,28,10,3,55761.01
2500727001,1,25001,1,324,2,1,28,06,4,48329.22
2500727002,1,25001,1,324,2,2,22,08,3,35482.89
2500727003,1,25001,1,324,2,1,42,08,5,23776.06
2500727004,1,25001,1,324,1,1,40,10,1,38121.67
2500727005,1,25001,1,324,2,1,43,10,2,42400.34999999999
2500727006,1,25001,1,324,2,1,44,10,6,213033.02
2500730501,1,25001,1,285,2,1,41,09,4,43347.38000000001
2500730502,1,25001,1,285,2,1,43,08,4,60629.24
2500730503,1,25001,1,285,2,1,42,06,4,26318.35
2500730505,1,25001,1,285,2,2,32,10,4,98655.86
2500730506,1,25001,1,285,2,1,46,10,4,160506.84
2500737301,1,25001,1,312,2,1,27,10,2,58495.09
2500737302,1,25001,1,312,2,2,32,10,3,68956.55
2500737303,1,25001,1,312,2,2,38,08,4,75579.08
2500737305,1,25001,1,312,2,1,34,10,2,71513.23
2500737306,1,25001,1,312,2,1,30,10,4,69142.46000000001
2500748901,1,25001,1,347,2,1,48,10,4,99326.37000000001
2500748902,1,25001,1,347,2,1,58,10,5,239667.03
2500748903,1,25001,1,347,1,2,39,06,1,42205.86
2500748905,1,25001,1,347,3,2,58,10,6,261363.63
2500748906,1,25001,1,347,2,1,46,10,3,90463.87000000001
2500780601,1,25001,1,333,2,1,38,07,5,29895.83
2500780602,1,25001,1,333,2,2,44,04,2,21737.97
2500780604,1,25001,1,333,2,1,47,06,3,29794.17
2500780605,1,25001,1,333,2,1,37,10,5,50176.48
2500780606,1,25001,1,333,2,1,30,06,5,58606.39999999999
2500803802,1,25001,1,329,2,2,61,10,2,34977.04
2500803803,1,25001,1,329,2,2,38,10,4,136539.92
2500803804,1,25001,1,329,2,1,38,10,4,81735.89999999999
2500803805,1,25001,1,329,2,1,37,10,5,122325.39
2500803806,1,25001,1,329,2,2,46,08,3,71520.45
2500814701,1,25001,1,324,2,2,35,06,2,29469.65
2500814702,1,25001,1,324,2,1,49,10,2,67475.39999999999
2500814703,1,25001,1,324,3,1,80,03,4,14608.78
2500814705,1,25001,1,324,3,1,50,08,8,206681.32
2500814706,1,25001,1,324,2,1,45,04,5,29579.49
